CustomerID,Recency,Frequency,Monetary,Churn,Q1_Orders,Q2_Orders,Q3_Orders,PurchaseTrend,ActiveInQ3,AvgOrderValue,PurchaseSpread,UniqueProducts,LogMonetary,LogAvgOrderValue,IsOneTimeBuyer,AvgDaysBetweenPurchases
13611,19,3,1171.8,1,0.0,1.0,1.0,1.0,1,15.835135135135134,270,67,7.067149331132387,2.8234680796158753,0,135.0
13614,19,3,1097.13,0,1.0,1.0,1.0,0.0,1,10.25355140186916,241,96,7.001364012146705,2.420683759000077,0,120.5
13615,248,1,417.69,1,1.0,0.0,0.0,-1.0,0,18.160434782608696,0,23,6.037130789291114,2.9528474644882095,1,0.0
13617,43,2,365.7,0,0.0,1.0,1.0,1.0,1,13.060714285714285,67,23,5.90454407507728,2.6433846877744878,0,67.0
13618,103,1,177.34,1,0.0,1.0,0.0,0.0,0,13.641538461538461,0,13,5.183691840706733,2.6838625891826604,1,0.0
13621,46,1,213.85,1,0.0,0.0,1.0,1.0,1,11.255263157894737,0,19,5.3699401102210045,2.505955490261946,1,0.0
13623,140,4,551.92,0,2.0,2.0,0.0,-2.0,0,8.62375,87,61,6.315213325596156,2.2642340016101223,0,29.0
13626,182,1,257.23,1,0.0,1.0,0.0,0.0,0,13.53842105263158,0,19,5.5538506606638975,2.6767948728546016,1,0.0
13627,9,4,1334.18,0,0.0,2.0,1.0,1.0,1,15.696235294117647,278,79,7.19682139320608,2.8151832625192506,0,92.66666666666667
13629,29,8,5718.36,0,2.0,3.0,3.0,1.0,1,114.3672,239,27,8.651612190002014,4.748120084903849,0,34.142857142857146
13630,5,6,1799.78,0,1.0,3.0,2.0,1.0,1,26.86238805970149,209,50,7.4959751833558155,3.3272776811068416,0,41.8
13631,29,11,3070.42,1,1.0,7.0,3.0,2.0,1,279.1290909090909,167,6,8.029895274358873,5.635250535884481,0,16.7
13632,103,3,814.6,0,0.0,3.0,0.0,0.0,0,9.583529411764706,69,70,6.7039240387003005,2.3592989635948443,0,34.5
13634,16,4,1372.28,0,1.0,1.0,2.0,1.0,1,8.796666666666667,240,131,7.22495731796991,2.2820421917627165,0,80.0
13636,52,4,646.55,0,2.0,1.0,1.0,-1.0,1,15.76951219512195,163,36,6.4731960106695965,2.819562487464646,0,54.333333333333336
13637,117,2,684.85,0,0.0,2.0,0.0,0.0,0,7.363978494623656,39,75,6.530658944924416,2.1239342103798746,0,39.0
13639,4,1,1033.34,1,0.0,0.0,1.0,1.0,1,25.833499999999997,0,39,6.941518821134943,3.2896511069172427,1,0.0
13642,145,1,354.8,1,0.0,1.0,0.0,0.0,0,5.375757575757576,0,57,5.874368775231734,1.8525029193970746,1,0.0
13643,28,2,259.40000000000003,0,0.0,1.0,1.0,1.0,1,18.528571428571432,86,13,5.562218910334415,2.9718785946745907,0,86.0
13644,3,2,1398.6100000000001,0,0.0,0.0,2.0,2.0,1,17.056219512195124,31,81,7.243948905366551,2.893490196740578,0,31.0
13645,50,1,252.1,1,0.0,0.0,1.0,1.0,1,50.42,0,5,5.533784667551078,3.9400272018377436,1,0.0
13647,1,3,1275.9,0,0.0,2.0,1.0,1.0,1,21.265,163,53,7.152190544430636,3.1030159387736655,0,81.5
13649,186,2,346.6,1,1.0,0.0,0.0,-1.0,0,15.069565217391306,109,23,5.851052393391237,2.7769271238383797,0,109.0
13650,18,3,1063.48,0,1.0,1.0,1.0,0.0,1,20.06566037735849,179,46,6.970241695993577,3.0476442444462877,0,89.5
13652,186,2,638.24,0,1.0,0.0,0.0,-1.0,0,16.79578947368421,112,33,6.4602799707169085,2.8789618828942865,0,112.0
13654,75,4,1714.27,0,1.0,2.0,1.0,0.0,1,15.727247706422018,128,100,7.4473257816108775,2.817038988997769,0,42.666666666666664
13655,44,2,932.97,1,0.0,1.0,1.0,1.0,1,16.66017857142857,127,52,6.83944431779864,2.8713123067571136,0,127.0
13656,94,2,379.65,1,1.0,1.0,0.0,-1.0,0,7.747959183673469,172,49,5.941880317752221,2.1688204370141384,0,172.0
13657,131,1,152.34,0,0.0,1.0,0.0,0.0,0,16.926666666666666,0,9,5.032657678130748,2.886289362172609,1,0.0
13658,15,3,2096.77,0,0.0,1.0,2.0,2.0,1,25.570365853658537,118,76,7.648630154729281,3.2797965291032902,0,59.0
13659,135,2,1573.2,1,1.0,1.0,0.0,-1.0,0,15.126923076923077,115,92,7.36150248570835,2.780490116155235,0,115.0
13662,15,3,897.76,1,1.0,1.0,1.0,0.0,1,16.938867924528303,173,50,6.80101603553803,2.8869697512130292,0,86.5
13663,109,1,189.47,1,0.0,1.0,0.0,0.0,0,14.574615384615385,0,13,5.249494701850468,2.745642369961888,1,0.0
13666,217,2,64.05,0,2.0,0.0,0.0,-2.0,0,8.00625,0,8,4.1751562049585145,2.1979187807656952,0,0.0
13667,79,1,305.02,1,0.0,0.0,1.0,1.0,1,3.505977011494253,0,82,5.723650459293667,1.5054047402425452,1,0.0
13668,43,16,4934.87,0,5.0,7.0,3.0,-2.0,1,14.86406626506024,249,218,8.504284228123323,2.7640565682801426,0,16.6
13669,79,1,48.150000000000006,0,0.0,0.0,1.0,1.0,1,16.05,0,3,3.8948768465931756,2.8361502037295256,1,0.0
13670,5,1,349.7,1,0.0,0.0,1.0,1.0,1,13.988,0,25,5.859931157146132,2.7072498809314407,1,0.0
13672,231,2,186.39000000000001,1,2.0,0.0,0.0,-2.0,0,31.065,30,4,5.233192006587575,3.467765092600826,0,30.0
13675,81,2,486.82000000000005,1,1.0,0.0,1.0,0.0,1,19.472800000000003,133,25,6.189946485351331,3.019097175858724,0,133.0
13678,81,1,232.6,1,0.0,0.0,1.0,1.0,1,14.5375,0,16,5.453610250954072,2.7432564568368294,1,0.0
13680,267,2,2391.59,0,2.0,0.0,0.0,-2.0,0,34.16557142857143,1,69,7.780131740174446,3.5600675195517817,0,1.0
13681,85,1,203.46,0,0.0,0.0,1.0,1.0,1,15.650769230769232,0,13,5.320372357328868,2.812456415405464,1,0.0
13682,117,1,59.5,1,0.0,1.0,0.0,0.0,0,19.833333333333332,0,3,4.102643365036796,3.036554268074246,1,0.0
13684,215,1,67.23,1,1.0,0.0,0.0,-1.0,0,2.241,0,29,4.222884350827332,1.1758819241594103,1,0.0
13686,112,1,72.0,1,0.0,1.0,0.0,0.0,0,9.0,0,8,4.290459441148391,2.302585092994046,1,0.0
13692,143,2,871.58,0,0.0,2.0,0.0,0.0,0,27.236875,22,32,6.771454340417674,3.340628747861696,0,22.0
13694,1,42,51527.06,0,11.0,15.0,13.0,2.0,1,107.79719665271966,301,326,10.849881792641511,4.68948556803033,0,7.341463414634147
13695,11,13,2096.95,0,1.0,5.0,7.0,6.0,1,29.53450704225352,178,37,7.648715956451087,3.4188574225216453,0,14.833333333333334
13699,85,1,308.58000000000004,1,0.0,0.0,1.0,1.0,1,22.041428571428575,0,14,5.735216540145732,3.137293837873778,1,0.0
13700,22,8,1651.26,0,3.0,3.0,2.0,-1.0,1,9.224916201117319,234,138,7.409899326685099,2.3248275064055335,0,33.42857142857143
13703,248,1,99.5,1,1.0,0.0,0.0,-1.0,0,99.5,0,1,4.61015772749913,4.61015772749913,1,0.0
13704,3,5,1289.4,0,0.0,0.0,5.0,5.0,1,17.424324324324324,14,66,7.162707526810999,2.9136717657245153,0,3.5
13705,74,2,522.68,0,0.0,0.0,1.0,1.0,1,24.88952380952381,228,20,6.26088081075287,3.253838400760144,0,228.0
13706,232,1,330.79,1,1.0,0.0,0.0,-1.0,0,16.5395,0,20,5.8045022386644325,2.8644554802663458,1,0.0
13707,197,2,806.41,1,2.0,0.0,0.0,-2.0,0,16.800208333333334,48,48,6.693831593776871,2.879210161349397,0,48.0
13708,201,1,296.88,1,1.0,0.0,0.0,-1.0,0,5.821176470588235,0,49,5.696690720842445,1.9200319599972386,1,0.0
13709,31,5,2939.21,0,1.0,2.0,2.0,1.0,1,17.391775147928993,213,125,7.9862362863532566,2.9119035618494467,0,53.25
13711,148,2,252.06,1,0.0,2.0,0.0,0.0,0,19.38923076923077,0,11,5.5336266147611175,3.015006857990996,0,0.0
13712,176,1,228.84,1,0.0,1.0,0.0,0.0,0,22.884,0,10,5.437383414671034,3.173208778684746,1,0.0
13715,211,5,1079.34,1,2.0,0.0,0.0,-2.0,0,10.279428571428571,91,89,6.985031085389294,2.4229805862254277,0,22.75
13716,199,1,138.28,1,1.0,0.0,0.0,-1.0,0,6.584761904761905,0,21,4.936486295459933,2.0261412220325177,1,0.0
13717,58,4,955.99,0,1.0,2.0,1.0,0.0,1,13.464647887323943,169,64,6.863792942077565,2.671707595741492,0,56.333333333333336
13718,176,2,306.55,1,1.0,1.0,0.0,-1.0,0,25.545833333333334,49,9,5.728637675654378,3.278872798774497,0,49.0
13719,135,2,338.74,0,0.0,2.0,0.0,0.0,0,16.937,28,19,5.828180619191165,2.886865618566877,0,28.0
13720,46,4,799.9,1,1.0,2.0,1.0,0.0,1,18.60232558139535,138,42,6.685736095329637,2.975648211309874,0,46.0
13722,61,3,2375.41,1,1.0,0.0,2.0,1.0,1,27.945999999999998,151,75,7.773346224518516,3.3654320252154126,0,75.5
13723,147,1,199.85000000000002,1,0.0,1.0,0.0,0.0,0,33.30833333333334,0,6,5.302558360805292,3.535388278987859,1,0.0
13725,99,7,1865.7,0,5.0,2.0,0.0,-5.0,0,19.638947368421054,139,86,7.531927445038551,3.027179939720835,0,23.166666666666668
13726,30,1,292.68,0,0.0,0.0,1.0,1.0,1,12.725217391304348,0,23,5.682490739188579,2.6192348263451555,1,0.0
13728,37,5,797.02,0,2.0,1.0,2.0,0.0,1,15.9404,203,29,6.682133659792387,2.829701301696017,0,50.75
13730,65,2,752.6,1,0.0,0.0,2.0,2.0,1,17.50232558139535,25,38,6.624861723262153,2.917896431286255,0,25.0
13731,149,2,610.59,1,0.0,2.0,0.0,0.0,0,16.068157894736842,27,36,6.416062123365316,2.8372146162049727,0,27.0
13735,105,2,1409.69,0,0.0,2.0,0.0,0.0,0,13.820490196078431,58,88,7.251834225375953,2.6960106959793837,0,58.0
13736,190,1,357.53,0,1.0,0.0,0.0,-1.0,0,4.704342105263158,0,73,5.882012338546899,1.7412276576920176,1,0.0
13737,130,1,339.59999999999997,1,0.0,1.0,0.0,0.0,0,11.319999999999999,0,29,5.830708768228588,2.5112239581053735,1,0.0
13740,170,1,350.75,1,0.0,1.0,0.0,0.0,0,15.25,0,23,5.862920695994498,2.7880929087757464,1,0.0
13741,1,3,668.4300000000001,1,0.0,2.0,1.0,1.0,1,19.65970588235294,145,34,6.50642660402637,3.0281852274988195,0,72.5
13742,19,11,2791.62,0,3.0,6.0,1.0,-2.0,1,10.263308823529412,230,164,7.9347355022671655,2.4215504359855298,0,23.0
13743,18,6,1065.84,0,1.0,1.0,4.0,3.0,1,31.348235294117643,170,8,6.972456286918013,3.4765594690453074,0,34.0
13744,25,2,1156.36,1,1.0,0.0,1.0,0.0,1,16.060555555555553,197,54,7.053896828321335,2.836769106337271,0,197.0
13745,92,1,300.04,1,0.0,0.0,0.0,0.0,0,12.001600000000002,0,25,5.707243146285182,2.5650724268112706,1,0.0
13747,303,1,79.6,1,0.0,0.0,0.0,0.0,0,79.6,0,1,4.389498649512583,4.389498649512583,1,0.0
13748,25,5,948.25,1,0.0,2.0,2.0,2.0,1,33.86607142857143,278,24,6.855672199111912,3.551514190978692,0,69.5
13750,70,4,1316.63,0,2.0,1.0,1.0,-1.0,1,69.2963157894737,196,16,7.183589947274538,4.252719390465711,0,65.33333333333333
13751,218,1,296.25,1,1.0,0.0,0.0,-1.0,0,32.916666666666664,0,9,5.694573535570891,3.5239065356545947,1,0.0
13752,54,6,1186.28,1,0.0,4.0,2.0,2.0,1,15.608947368421052,122,64,7.0794202555875625,2.809941548252852,0,24.4
13753,217,1,741.26,1,1.0,0.0,0.0,-1.0,0,21.178857142857144,0,35,6.609699586102796,3.099139454122962,1,0.0
13754,81,2,282.59999999999997,1,1.0,0.0,1.0,0.0,1,23.549999999999997,165,11,5.647564794657972,3.2007118542405295,0,165.0
13756,23,8,2972.3300000000004,0,0.0,2.0,3.0,3.0,1,32.66296703296704,274,55,7.997437815829084,3.5163983320248993,0,39.142857142857146
13758,131,5,2351.52,0,1.0,2.0,0.0,-1.0,0,24.75284210526316,172,87,7.763242373017445,3.24854499403902,0,43.0
13759,1,1,560.4100000000001,0,0.0,0.0,1.0,1.0,1,23.35041666666667,0,24,6.3304514763804685,3.192548960949617,1,0.0
13760,186,1,135.09,0,1.0,0.0,0.0,-1.0,0,4.824642857142857,0,28,4.913316431572226,1.7620976854936226,1,0.0
13761,109,1,491.71000000000004,0,0.0,1.0,0.0,0.0,0,15.365937500000001,0,32,6.199920765670314,2.7952021932050717,1,0.0
13762,148,1,306.72,1,0.0,1.0,0.0,0.0,0,43.81714285714286,0,7,5.729190278590734,3.8025907192891526,1,0.0
13764,74,2,945.63,1,1.0,0.0,1.0,0.0,1,6.852391304347826,193,123,6.8529083093426575,2.060818110163301,0,193.0
13767,10,33,13303.37,0,5.0,13.0,9.0,4.0,1,40.559054878048784,293,55,9.495847831670646,3.7271154248282845,0,9.15625
13769,22,8,2176.62,0,2.0,2.0,3.0,1.0,1,21.55069306930693,275,61,7.685987816278243,3.115765800257179,0,39.285714285714285
13771,129,2,1464.8500000000001,0,0.0,2.0,0.0,0.0,0,20.926428571428573,47,65,7.2901905579756106,3.0876926933273343,0,47.0
13772,26,2,686.22,0,0.0,1.0,1.0,1.0,1,6.47377358490566,142,96,6.532654473855391,2.0114000369070326,0,142.0
13774,11,1,345.0,1,0.0,0.0,1.0,1.0,1,15.681818181818182,0,22,5.846438775057725,2.8143193946962546,1,0.0
13777,7,27,13021.5,0,7.0,5.0,5.0,-2.0,1,95.74632352941177,295,36,9.474433909619346,4.572092331491882,0,11.346153846153847
13778,33,1,178.7,1,0.0,0.0,1.0,1.0,1,19.855555555555554,0,9,5.191288793789513,3.0376203662562435,1,0.0
13780,100,1,116.28000000000002,0,0.0,1.0,0.0,0.0,0,12.920000000000002,0,9,4.764564238138341,2.6333266549062735,1,0.0
13781,180,1,127.84,1,0.0,1.0,0.0,0.0,0,7.5200000000000005,0,17,4.858571324462998,2.1424163408412245,1,0.0
13782,54,3,487.93,0,1.0,1.0,1.0,0.0,1,7.86983870967742,203,59,6.192219329943782,2.1826566123542914,0,101.5
13784,24,9,2124.15,0,4.0,3.0,2.0,-2.0,1,78.67222222222223,237,9,7.661597667102579,4.377920995839002,0,29.625
13786,297,1,230.39999999999998,1,0.0,0.0,0.0,0.0,0,32.91428571428571,0,7,5.444147814759576,3.5238363331202542,1,0.0
13787,5,2,309.04,1,0.0,0.0,1.0,1.0,1,9.969032258064518,288,24,5.736701321413311,2.395076053264012,0,288.0
13791,57,2,1516.0,1,0.0,1.0,1.0,1.0,1,137.8181818181818,40,7,7.324489979348532,4.933165032420262,0,40.0
13792,217,1,74.60000000000001,0,1.0,0.0,0.0,-1.0,0,18.650000000000002,0,4,4.3254562831854875,2.9780773383152703,1,0.0
13798,2,45,30421.5,0,15.0,19.0,9.0,-6.0,1,112.25645756457564,299,97,10.322937745210956,4.729654783175294,0,6.795454545454546
13799,46,2,688.86,1,1.0,0.0,1.0,0.0,1,17.663076923076922,177,32,6.5364886784538845,2.9265470758812366,0,177.0
13800,239,1,558.32,1,1.0,0.0,0.0,-1.0,0,16.91878787878788,0,33,6.32672176017265,2.885849764566409,1,0.0
13802,68,3,4599.42,1,2.0,0.0,1.0,-1.0,1,76.657,172,55,8.433902882657025,4.352301693632051,0,86.0
13803,185,1,277.07,1,1.0,0.0,0.0,-1.0,0,16.298235294117646,0,17,5.627872880555851,2.850604490180388,1,0.0
13804,8,5,2282.98,0,1.0,0.0,4.0,3.0,1,18.560813008130083,211,114,7.733674814170136,2.9735282285757036,0,52.75
13805,59,1,500.24,0,0.0,0.0,1.0,1.0,1,83.37333333333333,0,6,6.217085028297085,4.4352513959111795,1,0.0
13807,297,1,112.6,1,0.0,0.0,0.0,0.0,0,16.085714285714285,0,7,4.732683506287051,2.838242692461218,1,0.0
13808,23,2,723.1,0,0.0,0.0,2.0,2.0,1,20.66,3,33,6.5849295043947755,3.0754672415728446,0,3.0
13809,235,1,155.05,1,1.0,0.0,0.0,-1.0,0,12.920833333333334,0,11,5.0501764687167885,2.633386519014765,1,0.0
13811,113,3,814.5,1,0.0,3.0,0.0,0.0,0,62.65384615384615,55,7,6.703801422061068,4.153459749789681,0,27.5
13812,35,1,278.74,0,0.0,0.0,1.0,1.0,1,13.937000000000001,0,20,5.6338606003511575,2.7038413563281556,1,0.0
13813,19,2,677.38,0,0.0,0.0,2.0,2.0,1,21.168125,45,29,6.519707602911041,3.0986554463033507,0,45.0
13814,22,2,1579.12,1,0.0,0.0,2.0,2.0,1,27.703859649122805,44,37,7.365256072504094,3.357031596271441,0,44.0
13815,102,2,2977.75,0,1.0,1.0,0.0,-1.0,0,21.895220588235293,146,110,7.9992590284129514,3.130928180840338,0,146.0
13817,281,1,128.7,0,0.0,0.0,0.0,0.0,0,14.299999999999999,0,9,4.865224091322398,2.72785282839839,1,0.0
13819,231,3,1140.35,1,3.0,0.0,0.0,-3.0,0,31.676388888888887,18,26,7.039967051290641,3.486652764770318,0,9.0
13821,74,2,385.64,1,1.0,0.0,1.0,0.0,1,6.536271186440678,116,51,5.957494027536828,2.0197275220884743,0,116.0
13823,21,1,650.42,0,0.0,0.0,1.0,1.0,1,25.016153846153845,0,26,6.479154595471815,3.258717646868589,1,0.0
13824,65,4,1429.84,0,1.0,2.0,1.0,0.0,1,39.717777777777776,174,26,7.266016963382125,3.7066647975158094,0,58.0
13826,106,1,189.5,1,0.0,1.0,0.0,0.0,0,18.95,0,10,5.249652194566756,2.9932291433358724,1,0.0
13827,63,2,300.76,0,0.0,0.0,2.0,2.0,1,4.930491803278688,9,59,5.709631999445093,1.7801071443563483,0,9.0
13831,17,5,1795.59,0,0.0,2.0,2.0,2.0,1,26.023043478260867,281,57,7.493645702710373,3.296689964170399,0,70.25
13833,89,1,384.8,1,0.0,0.0,1.0,1.0,1,13.26896551724138,0,28,5.955319100471629,2.6580869353249685,1,0.0
13835,85,2,537.34,0,0.0,1.0,1.0,1.0,1,15.804117647058824,59,28,6.2884903308128965,2.8216239544168116,0,59.0
13837,141,2,271.24,1,1.0,1.0,0.0,-1.0,0,14.275789473684211,105,17,5.606684030192651,2.7262691877603316,0,105.0
13838,47,3,479.59,0,0.0,0.0,2.0,2.0,1,4.0301680672268905,252,106,6.175014515761715,1.6154533965210198,0,126.0
13841,182,1,85.0,1,0.0,1.0,0.0,0.0,0,85.0,0,1,4.454347296253507,4.454347296253507,1,0.0
13842,2,8,2803.93,0,3.0,2.0,2.0,-1.0,1,16.207687861271676,294,122,7.939133862208684,2.8453562526372487,0,42.0
13846,172,2,663.9300000000001,0,0.0,1.0,0.0,0.0,0,15.440232558139536,117,43,6.4996817719574045,2.7997315354002166,0,117.0
13848,22,3,1255.0,1,1.0,0.0,1.0,0.0,1,251.0,273,3,7.135687347028144,5.529429087511423,0,136.5
13849,100,1,593.5799999999999,0,0.0,1.0,0.0,0.0,0,15.620526315789471,0,38,6.387855273940438,2.8106384565425886,1,0.0
13850,59,1,1595.48,1,0.0,0.0,1.0,1.0,1,17.155698924731183,0,93,7.375556484672672,2.898984501769524,1,0.0
13851,25,3,2651.46,1,1.0,0.0,2.0,1.0,1,32.73407407407407,192,77,7.883242790261331,3.518508426661777,0,96.0
13854,18,21,6771.36,0,8.0,6.0,5.0,-3.0,1,72.81032258064516,277,36,8.82060490191096,4.301498594191665,0,13.85
13856,98,3,388.5,1,0.0,3.0,0.0,0.0,0,27.75,34,10,5.964863865310803,3.3586377672433594,0,17.0
13859,256,1,201.16,1,1.0,0.0,0.0,-1.0,0,7.184285714285714,0,27,5.309059463079938,2.102215939365173,1,0.0
13860,16,1,405.88,0,0.0,0.0,1.0,1.0,1,16.911666666666665,0,24,6.008518301673809,2.8854522696250067,1,0.0
13862,2,7,2089.7,0,2.0,2.0,3.0,1.0,1,15.951908396946564,259,93,7.645254217112583,2.8303804172790623,0,43.166666666666664
13863,177,1,305.78,1,0.0,1.0,0.0,0.0,0,15.288999999999998,0,20,5.726130878319963,2.790490033375468,1,0.0
13865,66,3,383.34000000000003,0,1.0,1.0,1.0,0.0,1,16.66695652173913,152,23,5.951527577504281,2.871696031640315,0,76.0
13866,4,1,145.67000000000002,1,0.0,0.0,1.0,1.0,1,20.810000000000002,0,7,4.988185165258664,3.082368580213538,1,0.0
13867,4,2,592.84,0,0.0,1.0,1.0,1.0,1,15.601052631578948,143,34,6.386609922809291,2.809466104892971,0,143.0
13869,53,4,3104.95,1,2.0,0.0,1.0,-1.0,1,10.11384364820847,233,234,8.04107490570398,2.4081915067552173,0,77.66666666666667
13870,31,5,2179.4700000000003,0,1.0,2.0,2.0,1.0,1,24.766704545454548,186,82,7.687295728875861,3.2490831369935735,0,46.5
13871,22,9,4612.64,0,3.0,2.0,3.0,0.0,1,18.827102040816328,216,120,8.436772412282693,2.98704979170173,0,27.0
13873,49,3,389.6,1,1.0,1.0,1.0,0.0,1,16.93913043478261,190,21,5.967684018442578,2.886984384708002,0,95.0
13874,288,1,540.45,1,0.0,0.0,0.0,0.0,0,30.025000000000002,0,18,6.294250726074389,3.434793331090671,1,0.0
13875,63,4,1424.8,0,2.0,1.0,1.0,-1.0,1,17.590123456790124,167,66,7.262488338683528,2.922630442743583,0,55.666666666666664
13877,16,1,117.24,1,0.0,0.0,1.0,1.0,1,39.08,0,3,4.772716457199891,3.6908774567766094,1,0.0
13880,17,11,2501.02,0,2.0,3.0,5.0,3.0,1,19.84936507936508,279,99,7.824853684600024,3.037323495952131,0,27.9
13881,1,12,9724.18,0,2.0,5.0,5.0,3.0,1,74.23038167938931,240,65,9.182473677312787,4.320555161059051,0,21.818181818181817
13883,148,4,1742.78,0,0.0,3.0,0.0,0.0,0,18.540212765957445,34,94,7.463810449722759,2.972474535294221,0,11.333333333333334
13884,19,4,540.5,0,3.0,0.0,1.0,-2.0,1,11.75,194,41,6.294343066441045,2.545531271604435,0,64.66666666666667
13885,119,2,506.8,1,0.0,2.0,0.0,0.0,0,18.1,11,28,6.230087669270578,2.9496883350525844,0,11.0
13886,1,1,243.56,1,0.0,0.0,1.0,1.0,1,15.2225,0,16,5.499460677582579,2.7863991675131863,1,0.0
13887,134,1,349.55,1,0.0,1.0,0.0,0.0,0,18.397368421052633,0,19,5.859503349652977,2.9651374084688573,1,0.0
13888,49,2,605.63,1,0.0,1.0,1.0,1.0,1,15.14075,98,38,6.407919050015748,2.781347130163667,0,98.0
13889,22,1,416.90000000000003,1,0.0,0.0,1.0,1.0,1,27.793333333333337,0,15,6.03524216945387,3.3601438788644455,1,0.0
13890,37,2,501.11,0,0.0,0.0,1.0,1.0,1,16.703666666666667,251,25,6.218819219193656,2.8737717744347293,0,251.0
13892,176,1,54.519999999999996,0,0.0,1.0,0.0,0.0,0,18.173333333333332,0,3,4.016743316198549,2.9535204247446813,1,0.0
13893,227,1,821.1,1,1.0,0.0,0.0,-1.0,0,39.1,0,21,6.711862042158088,3.6913763343125234,1,0.0
13894,240,1,160.85,0,1.0,0.0,0.0,-1.0,0,16.085,0,10,5.086669980372253,2.838200885567255,1,0.0
13895,73,2,937.3000000000001,0,0.0,1.0,1.0,1.0,1,20.82888888888889,21,39,6.844069727296004,3.0832342709105043,0,21.0
13898,255,1,155.93,1,1.0,0.0,0.0,-1.0,0,12.994166666666667,0,12,5.055799846050629,2.6386405761189162,1,0.0
13899,204,1,298.5,0,1.0,0.0,0.0,-1.0,0,19.9,0,15,5.702114417555504,3.039749158970765,1,0.0
13900,113,3,740.95,1,1.0,2.0,0.0,-1.0,0,17.23139534883721,79,42,6.609281855452135,2.903145127112897,0,39.5
13901,2,5,2867.2,1,2.0,0.0,3.0,1.0,1,19.242953020134227,246,144,7.961439934295112,3.007806733981125,0,61.5
13904,224,1,201.12,0,1.0,0.0,0.0,-1.0,0,11.830588235294117,0,17,5.308861580423708,2.5518320260016445,1,0.0
13908,9,4,2369.55,1,1.0,1.0,2.0,1.0,1,19.42254098360656,196,104,7.770877274716226,3.016639241018827,0,65.33333333333333
13911,74,8,2437.63,0,3.0,3.0,2.0,-1.0,1,16.92798611111111,163,120,7.799191685191066,2.8863629617945725,0,23.285714285714285
13917,121,1,65.38,0,0.0,1.0,0.0,0.0,0,13.075999999999999,0,5,4.195395806291828,2.6444712194593385,1,0.0
13918,183,1,198.2,0,0.0,0.0,0.0,0.0,0,24.775,0,8,5.294309345150498,3.2494050299030235,1,0.0
13919,51,1,213.15,0,0.0,0.0,1.0,1.0,1,13.321875,0,16,5.36667670406138,2.661788088715352,1,0.0
13922,281,1,172.25,1,0.0,0.0,0.0,0.0,0,24.607142857142858,0,7,5.1547356380700124,3.2428713304244163,1,0.0
13924,2,1,679.03,0,0.0,0.0,1.0,1.0,1,17.411025641025642,0,39,6.522136914844056,2.912949704775509,1,0.0
13925,22,4,678.25,1,0.0,0.0,4.0,4.0,1,16.54268292682927,42,28,6.520989248306457,2.8646369357273493,0,14.0
13927,4,1,348.99,1,0.0,0.0,1.0,1.0,1,16.61857142857143,0,21,5.857904582646717,2.8689535405225834,1,0.0
13928,36,2,225.45000000000002,0,0.0,0.0,2.0,2.0,1,17.342307692307692,26,13,5.422524170002223,2.9092102872826966,0,26.0
13929,99,2,842.65,1,1.0,1.0,0.0,-1.0,0,93.62777777777778,157,8,6.737737716644347,4.549951066970367,0,157.0
13930,66,1,210.0,0,0.0,0.0,1.0,1.0,1,21.0,0,10,5.351858133476067,3.091042453358316,1,0.0
13931,25,2,1237.53,1,1.0,0.0,1.0,0.0,1,21.336724137931036,185,56,7.121680471486267,3.106232146269832,0,185.0
13932,224,1,307.4,1,1.0,0.0,0.0,-1.0,0,19.2125,0,16,5.731397641689174,3.006301224903225,1,0.0
13933,39,2,608.7900000000001,1,0.0,0.0,2.0,2.0,1,26.469130434782613,39,23,6.413114635600407,3.313062844519969,0,39.0
13934,193,1,922.1,1,1.0,0.0,0.0,-1.0,0,29.74516129032258,0,31,6.8277375709961055,3.425732625458434,1,0.0
13936,109,1,376.58,1,0.0,1.0,0.0,0.0,0,14.483846153846153,0,26,5.933782466766897,2.7397972968514037,1,0.0
13937,99,1,158.85,1,0.0,1.0,0.0,0.0,0,17.65,0,9,5.074235875505851,2.9258461460898246,1,0.0
13939,38,2,390.21,0,1.0,0.0,1.0,0.0,1,11.476764705882353,203,32,5.9692445002061385,2.5238680910225133,0,203.0
13940,46,2,391.06,0,0.0,0.0,2.0,2.0,1,14.483703703703704,27,25,5.971414889302278,2.7397880968893076,0,27.0
13941,19,4,3859.3,0,1.0,1.0,1.0,0.0,1,107.20277777777778,283,23,8.258500179646072,4.68400703870556,0,94.33333333333333
13946,9,3,561.5699999999999,1,1.0,1.0,1.0,0.0,1,51.05181818181818,188,11,6.332515570780452,3.952239725897924,0,94.0
13948,290,1,102.0,1,0.0,0.0,0.0,0.0,0,34.0,0,3,4.634728988229636,3.5553480614894135,1,0.0
13949,7,2,909.26,0,0.0,0.0,2.0,2.0,1,14.665483870967742,16,59,6.813730272988057,2.751459812594058,0,16.0
13950,3,2,323.65999999999997,0,0.0,1.0,1.0,1.0,1,21.577333333333332,173,15,5.7827784808826985,3.116946453134984,0,173.0
13951,106,3,674.45,1,1.0,2.0,0.0,-1.0,0,17.293589743589745,118,38,6.5153791354156905,2.906550711246938,0,59.0
13952,147,2,3251.071,1,0.0,2.0,0.0,0.0,0,23.730445255474454,20,120,8.087047303147697,3.2080350860406504,0,20.0
13953,45,5,2604.36,0,1.0,2.0,1.0,0.0,1,217.03,236,8,7.865326140416662,5.3846326679999565,0,59.0
