CustomerID,Recency,Frequency,Monetary,UniqueProducts,PurchaseSpread,AvgOrderValue,LogMonetary,LogAvgOrderValue,IsOneTimeBuyer,AvgDaysBetweenPurchases,Q1_Orders,Q2_Orders,Q3_Orders,PurchaseTrend,ActiveInQ3,Churn,ChurnProbability,ChurnPredicted,Segment,SegmentName
13328,246,1,1308.48,17,0,76.96941176470588,7.17738539082617,4.3563165929132355,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.76747936,1,1,Lost
13329,296,1,304.2,7,0,43.457142857142856,5.720967299410302,3.794525643248923,1,0.0,0.0,0.0,0.0,0.0,0,0,0.68784696,1,1,Lost
13330,22,3,1140.93,37,223,21.526981132075473,7.040475092365302,3.1147137522161654,0,111.5,1.0,1.0,1.0,0.0,1,1,0.43067285,0,0,Loyal
13334,12,3,3536.82,207,223,13.197089552238806,8.17126599722425,2.653036982489873,0,111.5,1.0,1.0,1.0,0.0,1,1,0.07302955,0,0,Loyal
13336,7,1,795.12,51,0,15.590588235294115,6.679749928251019,2.808835560794624,1,0.0,0.0,0.0,1.0,1.0,1,1,0.54174423,1,3,At-Risk
13338,87,1,487.02,19,0,25.632631578947368,6.190356388619899,3.282137215031605,1,0.0,0.0,0.0,1.0,1.0,1,1,0.6374588,1,3,At-Risk
13339,130,1,860.12,54,0,15.928148148148148,6.758233867538541,2.8289778073004093,1,0.0,0.0,1.0,0.0,0.0,0,1,0.5281272,1,3,At-Risk
13340,35,5,9229.54,111,170,82.40660714285715,9.13027283066096,4.4237275285631945,0,42.5,1.0,0.0,4.0,3.0,1,0,0.15526906,0,0,Loyal
13341,190,1,775.85,42,0,18.472619047619048,6.65524728153801,2.9690093274211664,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.70141923,1,1,Lost
13343,107,1,353.43,19,0,18.60157894736842,5.870510865261174,2.975610121531012,1,0.0,0.0,1.0,0.0,0.0,0,1,0.6369798,1,3,At-Risk
13344,207,1,1656.15,68,0,24.35514705882353,7.412854538374681,3.2329817492232027,1,0.0,1.0,0.0,0.0,-1.0,0,0,0.6513542,1,1,Lost
13345,217,1,389.5,20,0,19.475,5.967427969279741,3.019204629739133,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.7766796,1,1,Lost
13350,9,1,646.57,32,0,20.2053125,6.473226895838541,3.054251739908273,1,0.0,0.0,0.0,1.0,1.0,1,0,0.52852285,1,3,At-Risk
13354,1,1,743.53,51,0,14.579019607843136,6.612753146812557,2.7459251121368,1,0.0,0.0,0.0,1.0,1.0,1,1,0.52782,1,3,At-Risk
13355,52,1,674.7,32,0,21.084375,6.515749190558129,3.0948703448970822,1,0.0,0.0,0.0,1.0,1.0,1,1,0.5452639,1,3,At-Risk
13356,10,1,768.24,42,0,18.291428571428572,6.645403014442647,2.9596608817923338,1,0.0,0.0,0.0,1.0,1.0,1,1,0.5232853,1,3,At-Risk
13357,187,1,609.95,85,0,6.777222222222223,6.415015122762531,2.051199233590569,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.6014295,1,1,Lost
13358,198,1,439.03,29,0,15.138965517241378,6.086842906406214,2.7812365664407936,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.7668963,1,1,Lost
13362,175,2,1581.53,92,41,17.00569892473118,7.366780111184615,2.8906883147162774,0,41.0,1.0,1.0,0.0,-1.0,0,0,0.43121934,0,1,Lost
13364,1,1,134.96,10,0,13.496,4.9123607248279155,2.6738727493006236,1,0.0,0.0,0.0,1.0,1.0,1,1,0.71897626,1,3,At-Risk
13365,147,1,700.6,39,0,17.964102564102564,6.553363441057973,2.9425478533833234,1,0.0,0.0,1.0,0.0,0.0,0,0,0.6853584,1,3,At-Risk
13368,186,2,623.4,29,80,21.49655172413793,6.436791188641277,3.113362040760385,0,80.0,2.0,0.0,0.0,-2.0,0,1,0.73013496,1,1,Lost
13369,295,1,308.28000000000003,14,0,22.020000000000003,5.734247015460021,3.136363403293737,1,0.0,0.0,0.0,0.0,0.0,0,1,0.7524007,1,1,Lost
13370,301,1,754.87,39,0,19.355641025641027,6.62786940372116,3.013358073752906,1,0.0,0.0,0.0,0.0,0.0,0,1,0.6719909,1,1,Lost
13372,19,1,378.64,23,0,16.46260869565217,5.939223435262291,2.8600619490820858,1,0.0,0.0,0.0,1.0,1.0,1,1,0.5590761,1,3,At-Risk
13373,88,2,2055.58,95,117,19.392264150943397,7.628799687959318,3.015155620645438,0,117.0,1.0,0.0,1.0,0.0,1,0,0.43288162,0,0,Loyal
13375,18,1,778.65,37,0,21.044594594594592,6.658845101030894,3.0930674287380873,1,0.0,0.0,0.0,1.0,1.0,1,1,0.5058661,1,3,At-Risk
13376,29,3,1019.76,45,135,19.240754716981133,6.928302726869797,3.007698132112466,0,67.5,0.0,2.0,1.0,1.0,1,1,0.4508409,0,0,Loyal
13379,66,1,136.29,13,0,10.483846153846152,4.922095476909513,2.440941365603962,1,0.0,0.0,0.0,1.0,1.0,1,0,0.6295084,1,3,At-Risk
13381,19,5,2982.23,71,209,21.454892086330936,8.000761885129412,3.111508500753535,0,52.25,1.0,1.0,3.0,2.0,1,0,0.19448511,0,0,Loyal
13382,210,1,222.99,15,0,14.866,5.411601408001375,2.7641784548798114,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.6645778,1,1,Lost
13384,3,5,3131.4700000000003,96,104,26.99543103448276,8.0495771097092,3.3320413195204317,0,26.0,0.0,1.0,4.0,4.0,1,0,0.10693555,0,0,Loyal
13385,259,1,534.57,35,0,15.273428571428571,6.283331600299074,2.7895336286819905,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.77271324,1,1,Lost
13388,61,2,677.1,35,0,19.345714285714287,6.519294769689797,3.0128702894986654,0,0.0,0.0,0.0,2.0,2.0,1,1,0.6061633,1,3,At-Risk
13389,4,2,580.15,38,157,15.267105263157896,6.365008899089717,2.78914498672655,0,157.0,0.0,1.0,1.0,1.0,1,0,0.51512855,1,3,At-Risk
13390,4,1,544.08,13,0,41.8523076923077,6.30093257288162,3.7577594987233542,1,0.0,0.0,0.0,1.0,1.0,1,1,0.63094026,1,3,At-Risk
13391,133,1,59.8,1,0,59.8,4.107589788972121,4.107589788972121,1,0.0,0.0,1.0,0.0,0.0,0,1,0.89153564,1,1,Lost
13394,8,6,1846.19,94,231,15.645677966101696,7.521420844426672,2.8121506011138,0,46.2,2.0,1.0,3.0,1.0,1,0,0.18185146,0,0,Loyal
13395,115,1,307.72,21,0,14.653333333333334,5.7324347172293635,2.750683886851731,1,0.0,0.0,1.0,0.0,0.0,0,1,0.593749,1,3,At-Risk
13396,249,1,387.27,15,0,25.818,5.961700973902294,3.2890733038574504,1,0.0,1.0,0.0,0.0,-1.0,0,0,0.80568767,1,1,Lost
13397,2,5,1544.13,28,266,40.635000000000005,7.342863328186895,3.728941159687783,0,66.5,2.0,1.0,2.0,0.0,1,1,0.4012837,0,0,Loyal
13398,122,1,457.34,26,0,17.59,6.127611266781323,2.922623801733353,1,0.0,0.0,1.0,0.0,0.0,0,1,0.65941566,1,3,At-Risk
13402,57,2,621.23,32,244,15.92897435897436,6.433309799308897,2.829026613032568,0,244.0,0.0,0.0,1.0,1.0,1,1,0.45313308,0,0,Loyal
13404,142,1,217.81,9,0,24.20111111111111,5.38820377334256,3.226888085256125,1,0.0,0.0,1.0,0.0,0.0,0,0,0.7107723,1,1,Lost
13405,4,3,572.451,25,243,21.201888888888888,6.351672492640208,3.1001773703437885,0,121.5,1.0,1.0,1.0,0.0,1,1,0.5050133,1,0,Loyal
13408,5,46,20381.58,192,298,57.091260504201685,9.92243589346497,4.062015230928971,0,6.622222222222222,8.0,18.0,15.0,7.0,1,0,0.0057563754,0,2,Champions
13410,4,4,728.66,14,216,31.68086956521739,6.592578672220963,3.486789878120587,0,72.0,2.0,1.0,1.0,-1.0,1,0,0.45720056,0,0,Loyal
13411,37,1,213.55,17,0,11.863888888888887,5.368542811437534,2.5544240750305964,1,0.0,0.0,0.0,1.0,1.0,1,1,0.46978295,0,3,At-Risk
13414,63,3,1390.5,23,162,57.9375,7.238137580965946,4.076477560393676,0,81.0,1.0,0.0,2.0,1.0,1,1,0.60080695,1,0,Loyal
13416,11,1,275.0,11,0,25.0,5.62040086571715,3.258096538021482,1,0.0,0.0,0.0,1.0,1.0,1,0,0.5946349,1,3,At-Risk
13417,135,1,236.0,10,0,23.6,5.4680601411351315,3.202746442938317,1,0.0,0.0,1.0,0.0,0.0,0,0,0.6574164,1,1,Lost
13418,14,16,5068.13,201,288,18.56457875457875,8.530924484227535,2.973720724869831,0,19.2,0.0,6.0,5.0,5.0,1,0,0.006933725,0,0,Loyal
13420,79,2,159.85,8,20,19.98125,5.080472253685035,3.043629181746208,0,20.0,0.0,1.0,1.0,1.0,1,1,0.6807404,1,3,At-Risk
13421,220,1,825.04,64,0,12.89125,6.716643198498591,2.6312591455177192,1,0.0,1.0,0.0,0.0,-1.0,0,0,0.5752007,1,1,Lost
13425,38,3,1624.21,66,186,20.823205128205128,7.393392317183492,3.082973859086336,0,93.0,1.0,1.0,1.0,0.0,1,1,0.3272383,0,0,Loyal
13426,19,6,2010.65,68,269,21.38989361702128,7.606710559825059,3.1086096792381106,0,53.8,2.0,2.0,1.0,-1.0,1,0,0.18965232,0,0,Loyal
13427,50,2,464.86,19,94,20.211304347826086,6.143885159803208,3.0545342635186516,0,94.0,0.0,1.0,1.0,1.0,1,0,0.43238813,0,3,At-Risk
13429,5,1,330.6,24,0,13.775,5.80392942326114,2.692936563292162,1,0.0,0.0,0.0,1.0,1.0,1,0,0.4993882,0,3,At-Risk
13430,16,1,336.31,29,0,11.596896551724138,5.821002388826475,2.533450478200552,1,0.0,0.0,0.0,1.0,1.0,1,0,0.47040647,0,3,At-Risk
13431,18,1,853.68,36,0,23.71333333333333,6.750727129874788,3.2073429090544763,1,0.0,0.0,0.0,1.0,1.0,1,0,0.50415456,1,3,At-Risk
13434,4,2,534.24,9,22,53.424,6.282715244436788,3.996805233042759,0,22.0,0.0,0.0,2.0,2.0,1,1,0.6877677,1,3,At-Risk
13435,5,4,1973.02,45,113,36.53740740740741,7.587827351654361,3.625337966637273,0,37.666666666666664,0.0,1.0,3.0,3.0,1,0,0.25686216,0,0,Loyal
13437,29,4,2173.6,108,91,18.113333333333333,7.684600018563649,2.9503861717871143,0,30.333333333333332,0.0,2.0,2.0,2.0,1,0,0.22500572,0,0,Loyal
13439,185,1,283.71,54,0,5.253888888888889,5.651471118359793,1.833203492470548,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.66680825,1,1,Lost
13441,21,1,296.64,13,0,22.818461538461538,5.69588470252906,3.1704609748749757,1,0.0,0.0,0.0,1.0,1.0,1,1,0.56087744,1,3,At-Risk
13448,10,5,2489.05,130,293,15.364506172839508,7.820058069578431,2.7951147316860214,0,73.25,0.0,1.0,1.0,1.0,1,0,0.13992384,0,0,Loyal
13450,19,5,1727.28,31,128,27.859354838709677,7.454881973274455,3.3624341982347867,0,32.0,0.0,2.0,3.0,3.0,1,0,0.19540893,0,0,Loyal
13451,56,4,2463.39,284,208,6.6042627345844505,7.809699591349355,2.0287089761839856,0,69.33333333333333,2.0,1.0,1.0,-1.0,1,0,0.058775213,0,0,Loyal
13452,189,2,590.0,1,11,295.0,6.3818160174060985,5.69035945432406,0,11.0,2.0,0.0,0.0,-2.0,0,1,0.9204929,1,1,Lost
13453,95,2,356.97999999999996,16,123,20.99882352941176,5.880477118918353,3.090988975992598,0,123.0,1.0,1.0,0.0,-1.0,0,1,0.54622436,1,3,At-Risk
13455,296,1,692.94,30,0,23.098000000000003,6.542385501437915,3.1821288495010847,1,0.0,0.0,0.0,0.0,0.0,0,0,0.71086866,1,1,Lost
13456,85,3,855.0600000000001,18,51,37.17652173913043,6.752340467143254,3.642220712500932,0,25.5,0.0,2.0,1.0,1.0,1,0,0.4167476,0,3,At-Risk
13458,29,10,7678.42,201,260,26.29595890410959,8.946299302456543,3.3067386657435685,0,28.88888888888889,3.0,4.0,2.0,-1.0,1,0,0.0137577485,0,0,Loyal
13461,68,2,884.2,12,25,52.01176470588236,6.785813608176895,3.970513864501873,0,25.0,0.0,1.0,1.0,1.0,1,0,0.4816129,0,3,At-Risk
13462,182,1,151.5,9,0,16.833333333333332,5.0271645960474665,2.8810693652338513,1,0.0,0.0,1.0,0.0,0.0,0,1,0.7951928,1,1,Lost
13466,114,1,307.90000000000003,17,0,18.11176470588235,5.733017599924536,2.9503040986188385,1,0.0,0.0,1.0,0.0,0.0,0,1,0.6243397,1,3,At-Risk
13468,4,30,4855.14,164,298,19.42056,8.487999162636763,3.0165422364545114,0,10.275862068965518,9.0,8.0,8.0,-1.0,1,0,0.024693836,0,2,Champions
13470,29,2,165.0,7,15,16.5,5.111987788356544,2.862200880929469,0,15.0,0.0,0.0,2.0,2.0,1,1,0.6632419,1,3,At-Risk
13473,262,1,241.26,12,0,20.105,5.4900115295886565,3.049509979234462,1,0.0,1.0,0.0,0.0,-1.0,0,0,0.74095696,1,1,Lost
13474,166,1,229.59,59,0,3.58734375,5.440641241760233,1.5233011528551317,1,0.0,0.0,1.0,0.0,0.0,0,1,0.5751819,1,1,Lost
13475,121,4,1431.78,64,107,16.648604651162792,7.267371891966779,2.8706567236628255,0,35.666666666666664,2.0,2.0,0.0,-2.0,0,1,0.2690135,0,3,At-Risk
13476,108,2,1238.47,56,102,21.35293103448276,7.122439147874555,3.106957454943604,0,102.0,1.0,1.0,0.0,-1.0,0,1,0.42565003,0,3,At-Risk
13477,68,4,899.55,38,153,18.35816326530612,6.803005687783067,2.9631142046879275,0,51.0,1.0,2.0,1.0,0.0,1,0,0.3968755,0,0,Loyal
13479,130,2,300.95,14,33,20.063333333333333,5.71026144075391,3.047533772117254,0,33.0,0.0,2.0,0.0,0.0,0,1,0.6106465,1,3,At-Risk
13481,38,4,1361.33,74,148,16.60158536585366,7.216951748110693,2.8679889755926835,0,49.333333333333336,1.0,1.0,2.0,1.0,1,0,0.27904502,0,0,Loyal
13482,162,1,184.64,11,0,16.785454545454545,5.223809314372975,2.878380962872786,1,0.0,0.0,1.0,0.0,0.0,0,1,0.7657861,1,1,Lost
13484,171,1,313.8,8,0,39.225,5.751937516543248,3.694488692878447,1,0.0,0.0,1.0,0.0,0.0,0,1,0.7898632,1,1,Lost
13485,163,1,454.24,23,0,19.749565217391304,6.120824752413689,3.0325252930784496,1,0.0,0.0,1.0,0.0,0.0,0,1,0.73155814,1,1,Lost
13486,8,3,1122.41,69,76,16.2668115942029,7.024123981607583,2.8487862540487567,0,38.0,0.0,0.0,3.0,3.0,1,1,0.4200573,0,3,At-Risk
13487,143,2,408.8,21,140,17.033333333333335,6.0156692358048,2.892221897184326,0,140.0,0.0,1.0,0.0,0.0,0,0,0.5899045,1,3,At-Risk
13488,2,11,7367.19,242,295,21.66820588235294,8.904927364790499,3.1209633207768444,0,29.5,3.0,2.0,5.0,2.0,1,0,0.0074599334,0,0,Loyal
13489,35,4,449.52,11,189,32.10857142857143,6.110402471179496,3.499792204405782,0,63.0,2.0,0.0,2.0,0.0,1,1,0.6605731,1,0,Loyal
13491,77,9,1088.45,66,224,13.95448717948718,6.993428260720287,2.705011400587056,0,28.0,5.0,1.0,1.0,-4.0,1,0,0.14711252,0,0,Loyal
13492,66,3,1269.84,38,78,25.3968,7.147433378135437,3.2732427906842756,0,39.0,0.0,1.0,2.0,2.0,1,1,0.44596136,0,3,At-Risk
13493,205,2,618.63,6,11,77.32875,6.429122525704993,4.360914713125937,0,11.0,2.0,0.0,0.0,-2.0,0,1,0.80580395,1,1,Lost
13494,241,1,316.26000000000005,18,0,17.570000000000004,5.759721626980309,2.921547375364615,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.8405696,1,1,Lost
13495,162,3,1072.43,20,136,38.30107142857143,6.978614407926797,3.6712517813171144,0,68.0,0.0,1.0,0.0,0.0,0,0,0.5358187,1,3,At-Risk
13496,289,1,501.01,26,0,19.269615384615385,6.2186200398120475,3.0091229856719193,1,0.0,0.0,0.0,0.0,0.0,0,0,0.7315251,1,1,Lost
13497,212,2,348.05,19,85,18.318421052631574,5.855215178416411,2.96105909939035,0,85.0,1.0,0.0,0.0,-1.0,0,1,0.7403555,1,1,Lost
13499,3,3,613.85,24,196,21.923214285714288,6.421378335618456,3.132150121355732,0,98.0,1.0,1.0,1.0,0.0,1,0,0.45708936,0,0,Loyal
13500,52,1,326.4,20,0,16.32,5.791182664937034,2.851861903134289,1,0.0,0.0,0.0,1.0,1.0,1,0,0.5417544,1,3,At-Risk
13501,218,1,1340.32,52,0,25.775384615384613,7.201409482704207,3.287482980950888,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.69239986,1,1,Lost
13502,204,2,189.16,9,48,21.017777777777777,5.247865823051939,3.091850207844885,0,48.0,2.0,0.0,0.0,-2.0,0,0,0.6913018,1,1,Lost
13503,1,1,216.85,17,0,12.755882352941176,5.383806752563451,2.621466540115679,1,0.0,0.0,0.0,1.0,1.0,1,1,0.48694527,0,3,At-Risk
13505,2,4,4393.63,182,159,20.435488372093022,8.388138619999735,3.0650478836529076,0,53.0,0.0,3.0,1.0,1.0,1,1,0.19233926,0,0,Loyal
13506,246,2,458.52,26,53,17.635384615384616,6.130182466419805,2.9250621721271193,0,53.0,1.0,0.0,0.0,-1.0,0,1,0.8006984,1,1,Lost
13507,28,3,2022.79,123,47,15.803046875,7.612727270083728,2.821560231572328,0,23.5,0.0,0.0,3.0,3.0,1,0,0.3424742,0,3,At-Risk
13508,173,1,110.97,12,0,9.2475,4.718230978272105,2.3270337733963555,1,0.0,0.0,1.0,0.0,0.0,0,1,0.7604594,1,1,Lost
13509,29,5,705.02,24,184,22.74258064516129,6.559643565703893,3.1672700877875695,0,46.0,3.0,0.0,2.0,-1.0,1,0,0.42165685,0,0,Loyal
13510,25,2,897.81,53,88,14.718196721311475,6.801071666194987,2.754819068036326,0,88.0,0.0,1.0,1.0,1.0,1,0,0.36345643,0,3,At-Risk
13512,190,1,251.21,15,0,16.747333333333334,5.530262073815315,2.8762352698932716,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.6800036,1,1,Lost
13513,56,1,205.1,10,0,20.51,5.328361487896413,3.068517943279639,1,0.0,0.0,0.0,1.0,1.0,1,1,0.6068044,1,3,At-Risk
13514,3,1,152.20000000000002,4,0,38.05,5.031744257306491,3.6648428762856953,1,0.0,0.0,0.0,1.0,1.0,1,1,0.7246741,1,3,At-Risk
13515,2,4,891.12,50,175,15.103728813559322,6.793600652679757,2.779050848501173,0,58.333333333333336,0.0,1.0,3.0,3.0,1,1,0.40317994,0,0,Loyal
13516,2,2,620.41,37,166,16.32657894736842,6.431991089523378,2.852241677856491,0,166.0,0.0,1.0,1.0,1.0,1,0,0.51625293,1,0,Loyal
13517,36,2,1612.18,99,73,14.927592592592593,7.385962665203541,2.7680529883705187,0,73.0,0.0,1.0,1.0,1.0,1,0,0.30854756,0,3,At-Risk
13518,15,1,659.4399999999999,36,0,17.353684210526314,6.492906279563631,2.9098303287636966,1,0.0,0.0,0.0,1.0,1.0,1,1,0.56664723,1,3,At-Risk
13519,8,1,122.75,8,0,15.34375,4.8182634014487995,2.793845561265196,1,0.0,0.0,0.0,1.0,1.0,1,1,0.665517,1,3,At-Risk
13520,67,5,2947.98,40,234,40.94416666666667,7.989214626832292,3.7363393688143742,0,58.5,2.0,1.0,1.0,-1.0,1,0,0.20013721,0,0,Loyal
13523,129,3,2369.24,92,166,23.2278431372549,7.770746494824924,3.187502514657214,0,83.0,0.0,2.0,0.0,0.0,0,0,0.32053277,0,0,Loyal
13524,11,4,483.86,14,138,24.193,6.183860189473411,3.226566178152207,0,46.0,0.0,2.0,2.0,2.0,1,0,0.58358604,1,3,At-Risk
13525,178,1,282.88,2,0,141.44,5.648551613656782,4.958920858409577,1,0.0,0.0,1.0,0.0,0.0,0,0,0.750082,1,1,Lost
13527,19,6,1861.14,131,237,10.397430167597769,7.529481642980463,2.433387906093732,0,47.4,1.0,1.0,4.0,3.0,1,0,0.098721646,0,0,Loyal
13529,8,2,307.76,15,125,20.517333333333333,5.732564276081653,3.068858811878096,0,125.0,0.0,1.0,1.0,1.0,1,1,0.5252629,1,3,At-Risk
13531,135,2,483.8,17,161,21.990909090909092,6.1837364347551045,3.135098880877549,0,161.0,0.0,1.0,0.0,0.0,0,1,0.71765065,1,3,At-Risk
13533,112,3,270.79,61,84,3.563026315789474,5.605029709281564,1.5179860691408802,0,42.0,2.0,1.0,0.0,-2.0,0,1,0.44323316,0,3,At-Risk
13534,37,21,4371.53,101,250,18.681752136752134,8.383097067932685,2.9796919190000843,0,12.5,8.0,7.0,4.0,-4.0,1,0,0.052606072,0,0,Loyal
13536,5,1,455.17,25,0,18.2068,6.12286554705666,2.955264382998193,1,0.0,0.0,0.0,1.0,1.0,1,0,0.566444,1,3,At-Risk
13538,24,6,990.75,8,221,49.5375,6.89947105939444,3.9227156349668895,0,44.2,2.0,1.0,3.0,1.0,1,0,0.37036315,0,0,Loyal
13539,15,3,631.34,35,223,17.063243243243242,6.449427224173901,2.8938791134409287,0,111.5,1.0,1.0,1.0,0.0,1,1,0.43025395,0,0,Loyal
13544,170,1,122.91,42,0,2.5083673469387753,4.819555495628402,1.2551507859427755,1,0.0,0.0,1.0,0.0,0.0,0,0,0.6811748,1,1,Lost
13546,130,1,188.16,26,0,6.9688888888888885,5.242593217775675,2.075545071400713,1,0.0,0.0,1.0,0.0,0.0,0,0,0.6785026,1,1,Lost
13548,26,2,682.41,114,147,5.503306451612903,6.527094972292893,1.8723107324288288,0,147.0,0.0,1.0,1.0,1.0,1,1,0.48589534,0,3,At-Risk
13549,72,5,762.0500000000001,34,99,17.722093023255816,6.637323559936884,2.929704271597385,0,24.75,0.0,3.0,2.0,2.0,1,0,0.31424487,0,3,At-Risk
13551,249,1,91.8,4,0,22.950000000000003,4.530446639792155,3.1759683238569245,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.8130979,1,1,Lost
13552,16,11,3314.55,73,229,35.26117021276596,8.106378801376858,3.590747477634574,0,22.9,3.0,4.0,4.0,1.0,1,0,0.06905655,0,0,Loyal
13555,3,4,4149.28,128,128,30.50941176470588,8.330931080828272,3.450286287385025,0,42.666666666666664,0.0,2.0,2.0,2.0,1,1,0.2859471,0,0,Loyal
13557,210,1,240.68,16,0,15.0425,5.487614537078416,2.775241450642534,1,0.0,1.0,0.0,0.0,-1.0,0,0,0.6645778,1,1,Lost
13561,145,1,141.86,14,0,10.132857142857144,4.961865129726826,2.4099008388001564,1,0.0,0.0,1.0,0.0,0.0,0,1,0.7471934,1,1,Lost
13562,11,3,1799.33,50,163,21.943048780487803,7.495725260414088,3.1330150052457175,0,81.5,0.0,1.0,2.0,2.0,1,1,0.3582198,0,0,Loyal
13563,14,2,777.53,49,55,15.867959183673468,6.657407526177046,2.825415916132362,0,55.0,0.0,0.0,2.0,2.0,1,1,0.5062905,1,3,At-Risk
13564,74,3,1749.02,68,223,21.07253012048193,7.467382495423682,3.094333854408455,0,111.5,0.0,0.0,1.0,1.0,1,1,0.39452112,0,0,Loyal
13565,264,1,110.18,13,0,8.475384615384614,4.711150509525323,2.24869734279736,1,0.0,1.0,0.0,0.0,-1.0,0,0,0.68510157,1,1,Lost
13566,12,1,585.1800000000001,97,0,5.178584070796461,6.373626909646311,1.8210891304609491,1,0.0,0.0,0.0,1.0,1.0,1,0,0.37761518,0,3,At-Risk
13568,103,1,192.85,41,0,4.382954545454545,5.267084664116938,1.6832373954514996,1,0.0,0.0,1.0,0.0,0.0,0,1,0.54843277,1,3,At-Risk
13569,297,1,118.32,23,0,4.93,4.781808959646548,1.780024213009634,1,0.0,0.0,0.0,0.0,0.0,0,0,0.6497336,1,1,Lost
13570,173,1,239.49,27,0,8.870000000000001,5.482678508639762,2.2894998534453905,1,0.0,0.0,1.0,0.0,0.0,0,1,0.6486909,1,1,Lost
13571,22,7,1083.83,110,160,6.088932584269663,6.989178571670999,1.9585347769207155,0,26.666666666666668,0.0,3.0,3.0,3.0,1,0,0.11446121,0,0,Loyal
13572,135,1,1384.25,32,0,41.946969696969695,7.233635907747459,3.7599660917379327,1,0.0,0.0,1.0,0.0,0.0,0,1,0.53014076,1,3,At-Risk
13573,183,1,31.770000000000003,3,0,10.590000000000002,3.489513462710723,2.4501426573516607,1,0.0,0.0,0.0,0.0,0.0,0,0,0.649979,1,1,Lost
13575,63,2,218.75,13,42,16.826923076923077,5.392490536565286,2.880709846984428,0,42.0,0.0,1.0,1.0,1.0,1,0,0.5247262,1,3,At-Risk
13576,1,14,5343.38,41,301,68.50487179487179,8.583800820472874,4.241396847881952,0,23.153846153846153,4.0,4.0,5.0,1.0,1,0,0.04569726,0,0,Loyal
13577,22,3,1193.8,49,149,17.817910447761193,7.0857340863419545,2.9348090997126484,0,74.5,0.0,1.0,2.0,2.0,1,0,0.42369154,0,0,Loyal
13579,299,1,164.7,9,0,18.299999999999997,5.1101789244325175,2.9601050959108397,1,0.0,0.0,0.0,0.0,0.0,0,0,0.7250086,1,1,Lost
13581,239,1,118.0,10,0,11.8,4.77912349311153,2.549445170925571,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.80095613,1,1,Lost
13583,85,1,781.03,53,0,14.73641509433962,6.661893102980819,2.7559774593826973,1,0.0,0.0,0.0,1.0,1.0,1,1,0.51668835,1,3,At-Risk
13584,236,1,142.4,24,0,5.933333333333334,4.96563792816552,1.9363406980391624,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.79416525,1,1,Lost
13588,16,5,1605.94,109,168,13.844310344827589,7.382087028388336,2.697616650068698,0,42.0,1.0,0.0,4.0,3.0,1,0,0.18422987,0,0,Loyal
13589,109,1,147.0,9,0,16.333333333333332,4.997212273764115,2.8526314299133175,1,0.0,0.0,1.0,0.0,0.0,0,0,0.7248744,1,3,At-Risk
13590,80,4,1116.38,46,152,21.889803921568628,7.01874193817147,3.1306915678102074,0,50.666666666666664,1.0,2.0,1.0,0.0,1,0,0.40698242,0,0,Loyal
13591,134,2,776.23,36,62,20.427105263157895,6.655736316861254,3.064656721647484,0,62.0,1.0,1.0,0.0,-1.0,0,0,0.5253135,1,3,At-Risk
13592,135,3,205.51,12,58,15.808461538461538,5.3303488373787005,2.8218824226172385,0,29.0,1.0,2.0,0.0,-1.0,0,0,0.64531475,1,3,At-Risk
13593,38,5,2037.08,77,227,15.9146875,7.6197634671830015,2.828182327335438,0,56.75,3.0,0.0,1.0,-2.0,1,1,0.34741542,0,0,Loyal
13599,14,10,2833.88,84,281,25.3025,7.949754887223667,3.269663991700306,0,31.22222222222222,2.0,3.0,3.0,1.0,1,0,0.022075247,0,0,Loyal
13600,242,1,219.52,19,0,11.553684210526315,5.395988393721483,2.530014185088465,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.72613007,1,1,Lost
13601,141,1,373.2,41,0,8.885714285714286,5.92479041383999,2.2910907135683107,1,0.0,0.0,1.0,0.0,0.0,0,0,0.5792664,1,1,Lost
13606,173,2,250.42,37,68,6.2604999999999995,5.527124847486685,1.982448696988655,0,68.0,1.0,1.0,0.0,-1.0,0,0,0.54445446,1,1,Lost
13610,40,5,776.21,140,174,4.592958579881657,6.655710584121488,1.721508410105191,0,43.5,1.0,2.0,2.0,1.0,1,0,0.31201106,0,0,Loyal
13611,19,3,1171.8,67,270,15.835135135135134,7.067149331132387,2.8234680796158753,0,135.0,0.0,1.0,1.0,1.0,1,1,0.5246709,1,0,Loyal
13614,19,3,1097.13,96,241,10.25355140186916,7.001364012146705,2.420683759000077,0,120.5,1.0,1.0,1.0,0.0,1,0,0.2997325,0,0,Loyal
